Baiduri 	1	7	0	0	Malay	
Medical 	0	7	1	4	Generic	
Jambol 	0	6	0	0	Malay	
Baling 	1	6	1	0	Malay	
Novena Barat 	1	5.5	0	0	Malay	
Pending 	0	7	1	0	Malay	"Means ""large waist buckle"" in Malay"
Anggerek 	1	8	0	0	Malay	
Kelantan 	0	8	0	0	Malay	
Irving 	0	6	0	2	British	
Kayu 	1	4	0	0	Malay	
Mutiara 	1	7	0	0	Malay	
Selegie 	0	7	0	0	Malay	"""The word ""selegie"" is believed to be a Malay word that refers to a wooden spear sharpened and hardened by fire. A Bugis pirate race known as Orang Selegie were said to have lived on a hill known as Mount Sophia, located near Selegie Road during Singapore's early years."" - Infopedia"
Gelam 	1	5	0	0	Malay	
Neo Pee Teck 	0	3.3333333333	0	1	Chinese	
Shanghai 	0	8	1	1	Chinese	
Wak Selat 	1	4	0	0	Malay	
Pernama 	1	7	0	0	Malay	
Davidson 	0	8	0	2	British	
Hampshire 	0	9	0	2	British	
Sembong 	0	7	0	0	Malay	
Almond 	0	6	1	6	Nature	
Estate Office 	0	6	1	4	Generic	
Senyum 	1	6	0	0	Malay	
Rose 	0	4	1	6	Nature	
Bernam 	0	6	0	0	Malay	
Evans 	0	5	0	2	British	
Ho Swee 	1	3	0	1	Chinese	
Arcadia 	0	7	1	5	Other	
Bangket 	1	7	0	0	Malay	
Sealand 	0	7	0	2	British	
Cranborne 	0	9	0	2	British	
Normanton 	0	9	0	2	British	
Ulu Siglap 	1	4.5	0	0	Malay	
Tujoh 	1	5	0	0	Malay	
Dakota 	0	6	0	2	British	
Tew Chew 	0	3.5	1	1	Chinese	
Hoe Chiang 	0	4.5	0	1	Chinese	
Bukit Merah 	0	5	0	0	Malay	
Telok Blangah 	0	6	0	0	Malay	
Third Lok Yang 	0	4	0	1	Chinese	
Duku 	0	4	0	0	Malay	
Payah 	1	5	0	0	Malay	
Lichi 	0	5	0	0	Malay	
Pakis 	1	5	0	0	Malay	
Durham 	0	6	0	2	British	
Sit Wah 	0	3	0	1	Chinese	
Istana 	0	6	0	0	Malay	
Marang 	0	6	0	6	Nature	
Bo Seng 	0	3	0	1	Chinese	
Office 	0	6	1	4	Generic	
Mount Echo 	0	4.5	1	4	Generic	
Lilac 	0	5	1	6	Nature	
Tanah Merah Kechil 	0	5.3333333333	0	0	Malay	
Kampong Eunos 	0	6	0	0	Malay	
Royal 	0	5	1	4	Generic	
Hua Guan 	0	3.5	0	1	Chinese	
Merbok 	0	6	0	2	British	
Sian Tuan 	0	4	0	1	Chinese	
Still 	0	5	1	2	British	
Clunny 	0	6	0	2	British	
MacTaggart 	0	10	0	2	British	
Oldham 	0	6	0	2	British	
Calshot 	0	7	0	2	British	
Pillai 	0	6	0	3	Indian	
Pisang Hijau 	1	5.5	0	0	Malay	
Lada Hitam 	1	4.5	0	0	Malay	
Mengkudu 	1	8	0	0	Malay	
Coronation 	0	10	1	2	British	
Gulega 	0	6	0	0	Malay	
Bukit Batok 	0	5	0	0	Malay	
Tekad 	1	5	0	0	Malay	
Talma 	0	5	1	5	Other	Named after Edwy Lyonet Talma, a member of the Malayan Civil Service originally from Barbados and a leader in the Eurasian community. http://eresources.nlb.gov.sg/infopedia/articles/SIP_409_2005-01-25.html
Wan Shih 	0	3.5	0	1	Chinese	
Kreta Ayer 	0	4.5	0	0	Malay	
Kaki Bukit 	0	4.5	0	0	Malay	
Berkshire 	0	9	0	2	British	
Jurong Kechil 	1	6	0	0	Malay	
Strathmore 	0	10	0	2	British	
Lebat Daun 	1	4.5	0	0	Malay	
Simei 	0	5	0	2	British	
Pinang 	1	6	1	0	Malay	
Nim 	0	3	1	2	British	?
Chuan 	0	5	0	1	Chinese	
Sam Kongsi 	1	4.5	0	1	Chinese	
Pasu 	1	4	0	0	Malay	
Sakra 	0	5	0	0	Malay	
Bukit Sedap 	0	5	0	0	Malay	
Piala 	1	5	0	0	Malay	
Campbell 	0	8	0	2	British	
Lornie 	0	6	0	2	British	
Ulu Sembawang 	1	6	0	0	Malay	
Evelyn 	0	6	0	2	British	
Countryside 	0	11	1	4	Generic	
Bishan 	0	6	0	1	Chinese	Derives its name from the large Cantonese burial ground known as Peck San Theng (碧山亭, bi4shan1ting2)
Kebasi 	1	6	0	0	Malay	
Pearl 	0	5	1	6	Nature	
Ketumbit 	1	8	0	0	Malay	
Telawi 	1	6	0	0	Malay	
Foo Kim Lin 	0	3	0	1	Chinese	
Geylang 	1	7	0	0	Malay	
Dempsey 	0	7	0	2	British	
Remaja 	1	6	0	0	Malay	
Telok 	1	5	0	0	Malay	
Angklong 	0	8	0	0	Malay	
Philip 	0	6	0	2	British	
Kelabu Asap 	1	5	0	0	Malay	
Pegu 	0	4	0	5	Other	Burmese city
Smith 	0	5	1	2	British	
Gambir 	0	6	1	0	Malay	
Soon Lee 	0	3.5	1	1	Chinese	
Raffles Institution 	0	9	1	2	British	
Teo Hong 	0	3.5	0	1	Chinese	
Ming Teck 	0	4	0	1	Chinese	
Choa Chu Kang 	0	3.6666666667	0	1	Chinese	
Emas Urai 	1	4	0	0	Malay	
Saudara Ku 	1	4.5	0	0	Malay	
Mariam 	1	6	0	0	Malay	
Oak 	0	3	1	6	Nature	
Perak 	0	5	0	0	Malay	
Yung An 	0	3	0	1	Chinese	
Dafne 	0	5	0	5	Other	Opera
Kesudian 	1	8	0	0	Malay	
St. Margaret's 	0	6.5	0	2	British	
Vanda 	0	5	1	6	Nature	
Tanjong Rhu 	0	5	0	0	Malay	
Sinar Bintang 	1	6	0	0	Malay	
MacAlister 	0	10	0	2	British	
Pari Unak 	1	4	0	0	Malay	
Chwee Chian 	0	5	0	1	Chinese	
Wajek 	0	5	0	0	Malay	
Buona 	0	5	0	5	Other	
Enggor 	0	6	0	0	Malay	
Main 	0	4	1	2	British	
Carver 	0	6	1	2	British	
Gymkhana 	0	8	1	2	British	
Mendong 	1	7	0	0	Malay	
Summer 	0	6	1	6	Nature	
Figaro 	0	6	0	5	Other	Opera
Bath 	0	4	1	2	British	
Sea 	0	3	1	4	Generic	
Conway 	0	6	0	2	British	
Gek Poh 	0	3	0	1	Chinese	
Silosa 	0	6	0	0	Malay	
Thomson Hills 	0	6	0	2	British	
Keli 	1	4	0	0	Malay	
Tanah Merah Besar 	0	5	0	0	Malay	
Aliwal 	0	6	0	3	Indian	Possibly named after the Battle of Aliwal, part of the Anglo-Sikh war
Larkhill 	0	8	0	2	British	
Allamanda 	0	9	1	0	Malay	
Cavenagh 	0	8	0	2	British	
Balestier 	0	9	0	2	British	
Rama Rama 	1	4	0	0	Malay	
Northumberland 	0	14	0	2	British	
Cypress 	0	7	1	6	Nature	
Gotong Royong 	1	6	0	0	Malay	
Sarina 	1	6	0	0	Malay	
